gpsUnix,gpsGroundSpeed,gpsLat,gpsLon,gpsAlt,bmeUtc,bmeTemp,bmeHum,bmePres,bmeAlt,vemlUtc,vemlLux,batt
1775322427,0.050999999,37.63789749,-119.0237961,2930.166992,61609107,18.25197029,16.0322361,72091.47656,2930.680664,61609018,6.047999859,403.39
1775322430,0.097000003,37.63789749,-119.0237961,2929.783936,61612094,18.24694633,16.12810135,72102.32813,2929.486328,61612005,10.31040001,404.71
1775322433,0.101999998,37.63789749,-119.0237961,2929.600098,61615102,18.24192429,16.20379257,72096.04688,2929.053223,61615013,13.99679947,411.32
1775322436,0.072999999,37.63789749,-119.0237961,2929.575928,61618109,18.24192429,16.20885658,72090.35156,2930.022705,61618020,18.77759933,404.71
1775322439,0.066,37.63789749,-119.0237961,2929.589111,61621095,18.24694633,16.19896507,72096.61719,2929.975342,61621006,19.06559944,403.39
1775322442,0.112999998,37.63789749,-119.0237961,2929.641113,61624102,18.24192429,16.17847824,72096.04688,2930.028076,61624013,20.15999985,413.97
1775322445,0.032000002,37.63789749,-119.0237961,2929.458008,61627109,18.24192429,16.17341614,72093.20313,2929.843262,61627020,20.21759987,404.71
1775322448,0.104000002,37.63789749,-119.0237961,2929.547119,61630095,18.23187828,16.16282082,72092.0625,2929.935547,61630006,18.89279938,404.71
1775322451,0.592000008,37.63789749,-119.0237961,2929.634033,61633102,18.23690224,16.15799522,72098.34375,2929.523438,61633013,12.90240002,420.58
1775322454,0.013,37.63789368,-119.0237961,2929.556885,61636111,18.22183228,16.13704681,72099.48438,2929.758545,61636022,19.00799942,419.26
1775322457,0.050999999,37.63789368,-119.0237961,2929.373047,61639097,18.21178627,16.12645721,72098.35938,2930.009521,61639008,8.63999939,413.97
1775322460,0.031,37.63789368,-119.0237961,2929.25293,61642103,18.19671822,16.14093208,72102.35938,2928.270996,61642014,8.467200279,404.71
1775322463,0.033,37.63789368,-119.0237961,2929.199951,61645089,18.1866703,16.16070366,72089.82031,2929.837891,61645000,14.86079979,404.71
1775322466,0.029999999,37.63789749,-119.0237961,2929.194092,61648096,18.17160034,16.15999794,72096.67969,2929.578857,61648007,15.60960007,408.68
1775322469,0.026000001,37.63789749,-119.0237961,2929.233887,61651103,18.16657829,16.19519234,72084.70313,2929.494385,61651014,8.352000237,406.03
1775322472,0.089000002,37.63790131,-119.0237961,2929.561035,61654113,18.16155624,16.21014595,72092.6875,2929.76123,61654024,13.07520008,395.45
1775322475,1.794999957,37.63791275,-119.0238113,2928.705078,61657100,18.14648628,16.25501251,72096.69531,2928.469238,61657011,18.20159912,406.03
1775322478,5.578999996,37.63800812,-119.0237503,2925.272949,61660107,18.15653229,16.32134819,72120.64844,2924.661621,61660018,63.47520065,399.42
1775322481,8.012999535,37.63816071,-119.0236359,2919.951904,61663094,18.13644028,16.39644051,72175.42969,2919.963623,61663005,56.39039993,378.26
1775322484,10.22299957,37.6383934,-119.0235062,2913.491943,61666102,18.12639236,16.41625214,72248.46094,2914.187744,61666013,13.65119934,425.87
1775322487,10.64000034,37.63866043,-119.0233917,2905.830078,61669110,18.11634827,16.40056038,72315.78125,2906.464355,61669021,10.48320007,407.35
1775322490,12.00199986,37.63896179,-119.0233765,2898.207031,61672097,18.10630226,16.24805641,72360.27344,2897.971924,61672008,8.582400322,376.94
1775322493,11.97099972,37.63928604,-119.0234222,2890.701904,61675106,18.09625626,16.10588646,72447.5625,2890.462646,61675017,6.50880003,402.06
1775322496,12.25399971,37.63958359,-119.0235672,2881.804932,61678092,18.08620834,15.94875431,72506.32031,2882.187012,61678003,4.492799759,413.97
1775322499,12.84300041,37.63987732,-119.0237503,2872.177979,61681101,18.07616425,15.78681183,72633.53906,2870.267822,61681012,4.708799839,419.26
1775322502,12.56000042,37.64015579,-119.0239792,2863.143066,61684109,18.07114029,15.62534618,72675.73438,2861.918213,61683320,4.751999855,445.71
1775322505,11.01799965,37.64044189,-119.0241776,2855.610107,61687098,18.06109428,15.4488163,72760.17188,2855.003418,61686309,4.240799904,406.03
1775322508,7.995999813,37.64062119,-119.0243454,2851.87207,61690108,18.04602432,15.27737617,72761.30469,2852.00708,61689319,21.75839996,411.32
1775322511,8.597999573,37.64083862,-119.0243988,2849.249023,61693095,18.05607224,15.19755554,72788.11719,2848.88916,61692306,29.7432003,406.03
1775322514,8.402999878,37.6410675,-119.0243759,2847.194092,61696102,18.04100227,15.22196484,72814.92188,2847.266846,61695313,30.3696003,437.77
1775322517,3.608999968,37.64122391,-119.024353,2846.814941,61699110,18.04100227,15.26711655,72809.21875,2846.949707,61698321,30.49919891,406.03
1775322520,2.648999929,37.64128113,-119.0243988,2846.568115,61702096,18.02091026,15.3314724,72815.48438,2846.270752,61701307,11.78279972,411.32
